0.155649874173236028,202,149
0.137038853202923352,273,136
0.053864262652042,95,79
0.237198097885928582,268,168
0.118698742550707006,204,136
0.053980381804140948,112,82
0.009584841498656,11,10
0.042954704458260096,101,84
0.080661106,71,52
0.017280356,17,12
0.14968715593443542,153,94
0.0549700550562364,86,69
0.155181786642980137,245,215
0.200860503904303527,272,147
0.116823709500114944,238,207
0.043207402273382536,105,90
0.19105910939302775,304,129
0.091292931005478272,240,174
0.028739381512727674,78,72
0.03064004937157481,54,30
0.0601986255,79,60
0.014478756,21,18
0.073228917,65,46
0.061873610810925322,190,156
0.040649761726,96,69
0.05506835785,76,62
0.218452833008049,181,127
0.091916155963713613,196,138
0.070057771435566384,146,111
0.129845967734666048,207,145
0.106782867626508418,167,130
0.05572643465213893,125,67
0.249073403989661376,212,163
0.074263808050846018,208,176
0.0605070143014176,119,101
0.216437549057676464,266,143
0.154643958316037232,206,149
0.18626339205625,221,162
0.039817306776565352,103,89
0.031693322647352284,115,85
0.058297381618328858,97,77
0.0234879601,10,6
0.024620437,58,49
0.048137917713027979,106,88
0.039493237618647966,86,65
0.240563449251994135,217,119
0.108820676158184729,369,75
0.094075983462542336,198,173
0.216731223019728077,240,171
0.129414064015322546,116,84
0.18699210561080604,252,140
0.040328385802057168,19,14
0.083647700950709576,173,134
0.033443568157337636,20,16
0.190900234088305453,195,143
0.136278779858269596,196,150
0.00228201,3,1
0.07598004072027679,134,104
0.119217870896472,121,95
0.042966948804297773,83,69
0.0421413987,83,72
0.124912425471830292,218,146
0.17095251944403175,127,95
0.060126682204506368,99,89
0.047735732338,66,45
0.217463827202263622,245,140
0.033428213206907069,146,94
0.0142303294212,24,15
0.025519794625,42,32
0.059983319544,100,80
0.131667966346868,391,82
0.0361240993,181,51
0.133742194367098108,164,133
0.223274010702734259,280,188
0.031543303118348523,97,76
0.193314669318037993,217,157
0.031257184885728749,62,52
0.194818166206643718,212,159
0.12132909050648896,106,78
0.154227009346840904,152,111
0.26717323390933903,253,174
0.127051897158998105,189,140
0.03481261,69,55
0.00975863673586,15,10
0.17836154474529949,189,140
0.036085501203181283,119,105
0.037479685,25,21
0.075472567721534738,152,118
0.107654220108939392,136,99
0.0332868155,34,31
0.171101287330556271,189,123
0.06296740162694657,102,86
0.0408300965,33,26
0.154830218493941409,149,110
0.107126706805008678,199,163
0.154620787998219235,187,113
0.060301668969253361,169,142
0.215495162251662673,232,191
0.036956604916718109,125,109
0.028895562575446432,58,35
0.081194207585357453,107,90
0.2133811180993904,215,169
0.061456595041429452,138,110
0.154431059766779116,168,129
0.061557386532518609,187,175
0.191647198492299539,177,137
0.084510920018188295,179,141
0.134572290167844416,195,159
0.020654001522856769,57,50
0.215276751037891047,196,156
0.0023696415,5,4
0.01314699509667429,124,110
0.028989410448530184,71,60
0.15642420733067086,204,170
0.188914565006277959,238,151
0.04255516382666538,183,165
0.119357416620582144,188,158
0.032257755213558994,135,123
0.038387062594410826,72,62
0.051863388702041794,104,88
0.052318326748734,56,39
0.043745386085345856,128,110
0.11850137193393974,156,122
0.04506318472118974,64,44
0.06232695150118974,117,81
0.1256246533853561,127,93
0.02070032602,37,35
0.016971385702,22,15
0.083124289862281045,56,47
0.076833278233383957,131,103
0.112824763071664419,209,173
0.026819615829985,94,83
0.112127386951189835,155,128
0.141768525853492336,214,159
0.01911482848,43,36
0.08093448240568964,94,73
0.04919547037157546,118,70
0.050269905545693,67,45
0.059327042781350922,113,77
0.043286415174183521,86,76
0.091265441882679704,154,107
0.0173071008,23,21
0.049578293738424443,55,41
0.11566049769623289,145,117
0.01491706048102272,19,16
0.040092042,18,14
0.099092752021453472,137,113
0.070330570382545196,83,54
0.0692033075832523,104,86
0.078715456374888492,95,82
0.03147664964,51,42
0.078334663495553386,144,112
0.065532716249997599,102,74
0.152257780643759741,221,161
0.29007683620970389,223,133
0.171291359304514002,206,157
0.043884797442991431,112,90
0.224737566454656,248,172
0.180755945925,244,159
0.040667060489204325,185,151
0.185109410351930848,216,166
0.0088555906875,10,9
0.276921251718902892,263,217
0.141769967996387059,177,136
0.059596756359133448,199,150
0.182054971945412,203,113
0.094994013367786417,191,160
0.069846005746034518,92,77
0.124706795558783142,163,106
0.174369049013174549,192,142
0.0213133479,25,19
0.144659474280310809,151,119
0.021308481547745425,55,42
0.043672433830899027,107,85
0.050860958948298114,139,119
0.04683542258730396,90,67
0.047654747961022,89,69
0.056949011993991983,90,82
0.03160137449248896,42,29
0.04369255713525714,152,88
0.179380941355752021,222,162
0.079408105912312643,147,126
0.052037773872603534,66,52
0.017261872650041186,17,15
0.29751375879268076,205,166
0.142541437965853787,169,134
0.144591510937080603,223,178
