0.017038631540924443,38,34
0.15912457449191441,226,167
0.02591399612,74,22
0.03315166285,47,35
0.13087723158034757,253,147
0.0389861735,77,45
0.018660187,17,9
0.17673572057,145,101
0.020191183825,58,48
0.03237157997027994,37,34
0.064351918465768193,91,67
0.048884865,63,49
0.012380395,17,15
0.20442173121090159,233,170
0.07477322314726103,102,94
0.05730210423,90,79
0.0331079706,61,42
0.07331185758754694,92,71
0.145260536555280454,131,89
0.108166606547509828,162,116
0.01741277,22,21
0.126001278962273443,236,139
0.0341804424,94,72
0.02285768316484375,19,19
0.0211842859,47,31
0.07210269762510408,21,15
0.0205925991,23,17
0.05415072614722956,61,45
0.07692737306321576,110,85
0.02189978315,38,28
0.01057898995,18,12
0.085811254800945443,110,80
0.017789287,22,19
0.091128711263992572,109,87
0.019515598,18,16
0.224884513491295828,191,104
0.13253297975670921,295,117
0.055395851075,153,121
0.021607857,94,70
0.032230816108064,74,42
0.035882989363705281,88,60
0.02370138958331769,42,28
0.018977523305923291,30,22
0.071429785303990235,162,99
0.081064147496286,151,98
0.043846362811456,68,41
0.0316674245,70,45
0.133467619914310872,179,94
0.018002899,43,40
0.118926068769072609,157,127
0.521295521878304,100,77
0.0878252345025,145,117
0.034212467985543489,45,28
0.172518928192238107,220,139
0.0342047021,57,45
0.02902552475,40,30
0.015669727,19,12
0.0771824333910581,169,115
0.194566604261456,234,170
0.010658503,7,6
0.171609775418178745,205,110
0.0015377543,4,2
0.01360088756,35,29
0.057457928422421832,77,47
0.107873836501300693,170,127
0.05747970055273845,121,91
0.057294603958064,89,70
0.020359130900061512,71,54
0.17740634839358402,152,102
0.09355998113875,161,119
0.18064826897147311,201,110
0.037713010075065722,67,44
0.02982739132,58,51
0.059886123389837848,97,74
0.035320452734986,71,54
0.035156441185698335,65,42
0.022321624974487498,23,15
0.004358668,6,5
0.058975212195469464,62,41
0.126678172127357696,76,60
0.044223485258305055,93,46
0.045107455425993,62,33
0.047100810051941463,118,73
0.039368895760175336,72,63
0.02170630178523142,26,11
0.085142145728074336,96,60
0.024930496563173769,54,48
0.05098773969305697,114,84
0.0258443109,48,39
0.021634926,50,48
0.04190409447516514,43,35
0.07596426637321666,85,65
0.088877994108064,95,83
0.048551618856490526,165,135
0.103969608002917716,179,123
0.064386486017064,117,88
0.057657724090174948,160,118
0.05013513128849852,96,80
0.05538463507520778,85,61
0.15969570909196272,127,95
0.0357805318003125,108,81
0.052783217007799292,137,72
0.0215341321,26,23
0.03968208298320346,63,55
0.06654321643889754,11,9
0.030160894602911252,41,35
0.094859846933855779,112,73
0.03658786094101452,139,120
0.042576498840435032,34,29
0.135743996670123136,159,129
0.12621125374825,198,135
0.0195300314,11,10
0.0355566886,35,29
0.107169676794349136,178,138
0.043778079,13,12
0.05289654300175333,77,55
0.0203369974,12,11
0.02478897275,22,17
0.039338881216150002,70,55
0.147804028790925736,171,123
0.02368262383,47,37
0.046577716389514,107,96
0.02218946815,51,42
0.081179336617643885,102,68
0.01055804098,22,19
0.0317276889375,44,37
0.00172906,4,1
0.2653643286,205,153
0.134008071953419052,169,125
0.057621607563022794,229,174
0.061766770612681888,157,135
0.1183489127,271,175
0.015525910008064,7,6
0.15795739872339208,159,111
0.03170422985,93,80
0.115422452342394502,168,115
0.137575677050063,157,90
0.225385786331624724,272,158
0.037210979842789364,188,132
0.158450514987811732,99,67
0.0219755159,147,129
0.03519654871717404,43,28
0.01536201575,135,49
0.107351718533279663,175,128
0.111125751423234008,217,136
0.02782797170123238,35,16
0.135013914910716316,197,132
0.0477071520353,93,66
0.05011357822520658,62,26
0.056888995389767064,125,66
0.237035418990865936,239,169
0.143879080657845955,109,75
0.040225205574336398,151,110
0.02132535569126055,13,12
0.069027429811425472,111,74
0.03719324781745238,34,23
0.030766146674451949,38,31
0.075543625282628494,138,107
0.053645844349986486,151,116
0.08465054930094806,173,115
0.180096917409294898,191,138
0.11850422829713896,184,141
0.0574779077,90,77
0.22380887790578414,236,177
0.02677813282,93,77
0.16512899807637846,208,131
0.131518034350056186,148,103
0.043080582363600463,157,140
0.11692347663216516,187,148
0.066582901137308436,115,89
0.121440000063027559,171,122
0.13735852841892176,177,110
0.069008406372,118,90
0.053845856895590748,89,76
0.04383602925,61,47
0.029759547999973839,29,26
0.004547709011456,104,101
0.077297960762134833,121,97
0.114929742336563848,204,121
0.006710954,10,8
0.044370456110759,134,112
0.115527894510516534,208,149
0.04517326317,71,58
0.01818254,21,16
0.02720078345906497,26,23
0.108796639077027033,193,146
0.028577141660691,50,41
0.09038899920362816,126,104
0.036684295899532,73,58
0.087864628277493,176,131
0.102180189617750282,149,96
0.0214356554,44,28
